https://github.com/MiSTer-devel/Arcade-Pleiads_MiSTer,PLEIADS,
https://github.com/MiSTer-devel/Arcade-PolyPlay_MiSTer,Poly-Play,
https://github.com/MiSTer-devel/Arcade-Pong_MiSTer,PONG,
https://github.com/MiSTer-devel/Arcade-Pooyan_MiSTer,POOYAN,
https://github.com/MiSTer-devel/Arcade-Popeye_MiSTer,POPEYE,
https://github.com/MiSTer-devel/Arcade-QBert_MiSTer,QBert,no A. prefix
https://github.com/MiSTer-devel/Arcade-RallyX_MiSTer,NRALLYX,
https://github.com/MiSTer-devel/Arcade-RiverPatrol_MiSTer,RPATROL,
https://github.com/MiSTer-devel/Arcade-Robotron_MiSTer,ROBTRN,
https://github.com/MiSTer-devel/Arcade-RushnAttack_MiSTer,RshnAtk,
https://github.com/MiSTer-devel/Arcade-ScooterShooter_MiSTer,SSHOOTER,
https://github.com/MiSTer-devel/Arcade-Scramble_MiSTer,SCRMBL,
https://github.com/MiSTer-devel/Arcade-SEGASYS1_MiSTer,SEGASYS1,
https://github.com/MiSTer-devel/Arcade-SilverLand_MiSTer,SILVLAND,
https://github.com/MiSTer-devel/Arcade-SkySkipper_MiSTer,POPEYE,
https://github.com/MiSTer-devel/Arcade-SNK_TripleZ80_MiSTer,SNK_TripleZ80,no A. prefix
https://github.com/MiSTer-devel/Arcade-SolomonsKey_MiSTer,SolmnsKey,
https://github.com/MiSTer-devel/Arcade-SpaceInvaders_MiSTer,INVADERS,
https://github.com/MiSTer-devel/Arcade-SpaceRace_MiSTer,SPACERACE,
https://github.com/MiSTer-devel/Arcade-Sprint1_MiSTer,SPRINT1,
https://github.com/MiSTer-devel/Arcade-Sprint2_MiSTer,SPRINT2,
https://github.com/MiSTer-devel/Arcade-Subs_MiSTer,SUBS,
https://github.com/MiSTer-devel/Arcade-SuperBreakout_MiSTer,SBRKOUT,
https://github.com/MiSTer-devel/Arcade-Tecmo_MiSTer,Tecmo,
https://github.com/MiSTer-devel/Arcade-TIAMC1_MiSTer,TIA-MC1,no A. prefix
https://github.com/MiSTer-devel/Arcade-TimePilot84_MISTer,TP84,
https://github.com/MiSTer-devel/Arcade-TimePilot_MiSTer,TIMEPLT,
https://github.com/MiSTer-devel/Arcade-TraverseUSA_MiSTer,TRAVRUSA,
https://github.com/MiSTer-devel/Arcade-TurkeyShoot_MiSTer,TURKEYSHOOT,
https://github.com/MiSTer-devel/Arcade-Ultratank_MiSTer,ULTRATNK,
https://github.com/MiSTer-devel/Arcade-VBall_MiSTer,VBall,no A. prefix
https://github.com/MiSTer-devel/Arcade-Xevious_MiSTer,Xevious,no A. prefix
https://github.com/MiSTer-devel/Arcade-Zaxxon_MiSTer,ZAXXON,no A. prefix
https://github.com/MiSTer-devel/Arcade-ZigZag_MiSTer,ZIGZAG,
https://github.com/MiSTer-devel/Arcadia_MiSTer,Arcadia,
https://github.com/MiSTer-devel/Archie_MiSTer,ARCHIE,
https://github.com/MiSTer-devel/Arduboy_MiSTer,Arduboy,
https://github.com/MiSTer-devel/Astrocade_MiSTer,Astrocade,
https://github.com/MiSTer-devel/Atari2600_MiSTer,ATARI2600,
https://github.com/MiSTer-devel/Atari7800_MiSTer,ATARI7800,
https://github.com/MiSTer-devel/Atari800_MiSTer,ATARI5200,
https://github.com/MiSTer-devel/Atari800_MiSTer,ATARI800,
https://github.com/MiSTer-devel/AtariLynx_MiSTer,AtariLynx,
https://github.com/MiSTer-devel/AtariST_MiSTer,AtariST,
https://github.com/MiSTer-devel/AY-3-8500-MiSTer,AY-3-8500,
https://github.com/MiSTer-devel/BBCMicro_MiSTer,BBCMicro,
https://github.com/MiSTer-devel/BK0011M_MiSTer,BK0011M,
https://github.com/MiSTer-devel/C16_MiSTer,C16,
https://github.com/MiSTer-devel/C64_MiSTer,C64,
https://github.com/MiSTer-devel/ChannelF_MiSTer,ChannelF,
https://github.com/MiSTer-devel/Chess_MiSTer,Chess,
https://github.com/MiSTer-devel/Chip8_MiSTer,Chip8,
https://github.com/MiSTer-devel/CoCo2_MiSTer,CoCo2,
https://github.com/MiSTer-devel/CoCo3_MiSTer,COCO3,
https://github.com/MiSTer-devel/ColecoAdam_MiSTer,Adam,
https://github.com/MiSTer-devel/ColecoVision_MiSTer,Coleco,
https://github.com/MiSTer-devel/EDSAC_MiSTer,EDSAC,
https://github.com/MiSTer-devel/EpochGalaxy2_MiSTer,EpochGalaxyII,
https://github.com/MiSTer-devel/FlappyBird_MiSTer,FLAPPY,
https://github.com/MiSTer-devel/Galaksija_MiSTer,Galaksija,
https://github.com/MiSTer-devel/Gameboy_MiSTer,GAMEBOY,
https://github.com/MiSTer-devel/GBA_MiSTer,GBA,
https://github.com/MiSTer-devel/Genesis_MiSTer,Genesis,
https://github.com/MiSTer-devel/GnW_MiSTer,Game & Watch,
https://github.com/MiSTer-devel/InputTest_MiSTer,InputTest,
https://github.com/MiSTer-devel/Interact_MiSTer,Interact,
https://github.com/MiSTer-devel/Intv_MiSTer,Intellivision,
https://github.com/MiSTer-devel/Jupiter_MiSTer,Jupiter,
https://github.com/MiSTer-devel/Laser310_MiSTer,Laser,
https://github.com/MiSTer-devel/Life_MiSTer,GameOfLife,
https://github.com/MiSTer-devel/Lynx48_MiSTer,Lynx48,
https://github.com/MiSTer-devel/MacPlus_MiSTer,MACPLUS,
https://github.com/MiSTer-devel/MegaCD_MiSTer,MegaCD,
https://github.com/MiSTer-devel/MemTest_MiSTer,MEMTEST,
https://github.com/MiSTer-devel/Menu_MiSTer,MENU,
https://github.com/MiSTer-devel/Minimig-AGA_MiSTer,Minimig,
https://github.com/MiSTer-devel/MSX_MiSTer,MSX,
